1956,3.8870967741935485
2718,3.4615384615384617
83293,3.5
1104,3.9125
8370,3.9285714285714284
743,2.6818181818181817
3365,3.7857142857142856
55167,2.375
2531,2.6666666666666665
4333,3.0
6212,2.642857142857143
33880,2.7
711,3.2222222222222223
2948,3.640625
95165,3.0
47202,4.0
6744,3.25
470,2.0
99320,2.0
2392,1.85
3891,1.0
6958,2.5
79224,2.25
101025,2.5
104243,2.9
3656,5.0
2200,4.0
5498,4.75
90576,4.25
7121,3.75
38798,3.125
2964,3.125
6883,4.5
3250,2.75
33760,3.5
1349,4.5
58904,3.5
98473,3.5
106397,2.5
120821,4.5
118105,4.0
94919,2.5
8699,5.0
2144,3.8260869565217392
2628,3.199275362318841
282,3.284090909090909
2720,2.1
232,4.208333333333333
2605,3.1463414634146343
2729,3.6875
3089,4.043478260869565
5170,2.8333333333333335
6333,3.617283950617284
44195,3.9125
88744,3.7916666666666665
383,3.1153846153846154
448,3.590909090909091
2953,2.467741935483871
1305,4.291666666666667
73587,4.75
1686,3.6
4789,5.0
7256,4.2
69712,2.875
106696,4.041666666666667
15,2.3181818181818183
4415,3.5
234,2.75
1487,3.1875
3953,2.3333333333333335
47937,3.0
52579,3.5
700,3.142857142857143
63481,2.0
55110,3.75
64030,2.0
50804,2.25
1008,3.5
30846,3.0
7980,3.357142857142857
3819,3.7
8931,3.5
6612,4.1
54,3.6666666666666665
68884,0.5
26178,3.6666666666666665
46664,3.5
26782,3.0
59669,3.0
89408,3.0
136018,3.5
141749,4.0
49013,1.0
3661,3.0
5079,3.0
27871,3.0
3454,4.0
99846,3.0
6091,3.5
92613,4.0
109359,4.0
1377,3.0859375
3996,3.8552631578947367
3863,2.9558823529411766
483,2.75
851,3.0
1207,4.18125
1304,4.173333333333333
3983,4.25
4066,3.4444444444444446
5377,3.644230769230769
6875,1.0
140928,1.3333333333333333
31878,3.6578947368421053
940,3.9722222222222223
5096,3.0
39183,3.6206896551724137
39231,3.75
1791,3.25
5859,2.5
108156,2.0
635,3.857142857142857
2016,2.5
6952,3.3333333333333335
53468,3.8333333333333335
64622,3.25
4205,3.3333333333333335
2436,3.5
3145,3.1666666666666665
82202,2.4285714285714284
2988,4.0
32174,2.0
58105,2.75
88380,3.5
1936,4.0
6609,3.25
2415,4.0
6423,3.75
155,3.0555555555555554
7791,2.8333333333333335
2545,4.25
79824,4.0
5799,4.25
2812,3.0
886,1.5
66246,2.5
5179,3.0
80026,4.5
66744,4.0
5041,3.0
5352,1.0
92439,2.0
317,2.9642857142857144
2762,4.018134715025907
3967,3.7093023255813953
4369,3.2875
59369,3.467741935483871
122892,3.8846153846153846
714,3.5454545454545454
4437,4.125
154,3.8125
4564,2.6875
5732,4.5
92058,2.0
114074,3.0
3581,4.0
3740,3.159090909090909
74944,3.0
94070,3.5
132,2.875
5829,3.0
3490,3.0
6300,2.0
4740,2.0
6460,4.0
4403,3.0
99912,2.5
6121,4.5
2079,3.5
26425,3.5
7012,2.0
3140,4.0
5965,3.0
86548,4.25
987,3.0
69559,4.0
86487,5.0
88932,1.0
59935,3.5
61210,2.5
7625,4.0
2020,3.926470588235294
2115,3.7653061224489797
1290,3.5833333333333335
2012,3.265957446808511
4546,3.8
5458,1.0
6059,3.0714285714285716
37741,3.9210526315789473
50851,3.75
66665,4.2
91535,2.857142857142857
428,3.717391304347826
2431,3.107142857142857
2951,3.8947368421052633
521,3.6
2138,4.0
96588,3.9285714285714284
113252,3.5
495,3.8125
6104,3.95
39416,5.0
7101,3.0
2363,3.8636363636363638
200,4.0
78544,4.0
1601,3.5
6721,3.75
72356,4.75
50954,3.75
60333,4.25
6245,3.25
6527,3.5
49284,3.5
79299,2.5
48520,4.0
99813,4.0
388,3.6666666666666665
25891,2.75
1236,3.8
5059,4.5
58655,1.5
62644,3.25
5101,5.0
39427,4.5
98795,4.0
107042,4.0
8977,3.5
6991,3.5
80860,4.0
84637,1.5
1235,3.784090909090909
1259,4.09375
2683,3.2723214285714284
3578,3.9658385093167703
11,3.6890243902439024
101,3.8823529411764706
1041,3.8653846153846154
1093,3.111111111111111
3742,3.78125
5872,3.096774193548387
31696,3.24
63131,3.4285714285714284
76077,3.0
113348,2.1666666666666665
27266,3.375
1958,3.8676470588235294
65514,3.9583333333333335
1624,4.0
986,3.5357142857142856
8906,3.5
65037,5.0
26695,3.5
39381,3.0
58627,3.75
58425,4.5
1192,4.388888888888889
3521,3.909090909090909
3584,3.625
1518,3.230769230769231
98491,4.75
938,3.8181818181818183
2354,2.5
2714,2.3333333333333335
5076,3.5
82173,2.5
95115,4.5
7702,3.5
107083,4.5
48142,3.0
25737,0.5
27351,1.0
115147,4.0
5475,4.5
72043,2.5
48741,3.6666666666666665
8257,3.0
72647,4.5
92163,4.0
854,4.0
102217,5.0
96075,5.0
1539,1.0
595,3.75
6711,3.8176470588235296
543,3.3461538461538463
2407,3.2093023255813953
2648,4.166666666666667
3489,3.116279069767442
5060,3.7457627118644066
7293,3.2758620689655173
7160,3.5625
25769,4.0
2863,3.8833333333333333
112175,4.125
56941,3.625
415,2.8333333333333335
279,2.875
56251,3.8333333333333335
79720,3.25
89343,3.5
109895,3.25
6662,3.8333333333333335
26150,5.0
3709,2.6666666666666665
3764,2.1
1856,3.3125
1112,3.6666666666666665
56274,4.0
422,3.7222222222222223
685,3.125
433,2.857142857142857
30783,3.0
6869,4.125
26494,3.8333333333333335
149532,3.0
4969,3.6
7334,3.1666666666666665
8511,4.25
25993,2.5
136447,5.0
25773,4.0
89260,4.0
4189,4.5
27544,4.0
8743,2.5
93982,2.0
94011,1.5
98908,1.5
116419,1.5
89870,4.5
141124,5.0
2139,3.2222222222222223
3019,3.8333333333333335
3107,3.359375
3728,3.5714285714285716
4638,2.4838709677419355
4738,4.0
6385,3.7045454545454546
54001,3.75
55442,4.0
6757,4.0
361,3.38
7072,4.0
1620,3.375
90469,2.3333333333333335
5572,2.6666666666666665
27555,4.0
62394,1.3333333333333333
95473,3.5
50742,4.5
351,3.1923076923076925
27790,3.9
3660,3.5
1111,3.9375
5081,3.25
4765,3.5
37240,3.75
961,5.0
387,3.6666666666666665
2272,3.7
7283,1.75
1497,2.8333333333333335
74115,2.0
4215,1.0
8882,3.25
5830,3.5
1910,4.0
44759,1.5
68536,4.0
98441,4.0
72630,3.5
7352,4.0
132462,1.0
8256,4.0
42009,3.0
788,3.0808823529411766
724,3.111111111111111
2423,3.74
2108,3.6923076923076925
836,2.576923076923077
1483,3.2777777777777777
1735,2.933333333333333
2058,3.621212121212121
73017,3.875
112852,3.9864864864864864
29,4.025
6538,3.7
703,3.0
3406,4.125
7841,2.8333333333333335
3546,3.84375
69,3.8181818181818183
419,2.6
1943,3.3333333333333335
2989,3.5277777777777777
5745,4.0
6452,3.9
4862,3.0
7396,4.1
3802,2.5
6857,3.3636363636363638
56145,3.625
3268,1.8
2180,3.5
2846,3.9444444444444446
7387,3.6
25962,4.0
2443,4.0
129354,3.5
4179,4.333333333333333
4977,3.3333333333333335
1099,3.5454545454545454
8614,2.625
1623,2.3
63436,3.3333333333333335
2201,4.5
3399,3.0
4402,2.0
7584,3.375
5473,5.0
61352,3.8333333333333335
309,5.0
6772,2.5
78039,3.75
145307,2.5
72612,2.5
91628,1.75
64321,4.5
8273,4.0
140755,5.0
586,3.112403100775194
112,3.295918367346939
534,4.2
1100,2.5789473684210527
5809,2.75
56563,3.75
59126,4.0
83613,2.3125
94959,3.7115384615384617
42,2.3333333333333335
424,3.0
3074,3.8333333333333335
3494,3.3461538461538463
4573,4.0
59018,4.2
27878,3.7857142857142856
50641,4.75
63072,3.375
70946,0.5
116977,2.6666666666666665
3550,3.6666666666666665
2587,2.6
6571,4.0
2799,1.75
27410,4.0
991,3.5
26125,3.5
112689,2.5
48501,4.5
3922,3.0
7720,4.25
4626,5.0
6249,2.0
79136,4.5
8267,3.5
44317,2.0
96863,1.5
59721,4.0
6851,3.5
112334,3.5
1728,4.0
26317,2.0
3933,0.5
50792,2.5
80590,2.0
468,3.303030303030303
434,3.0849056603773586
8950,3.6842105263157894
86911,2.5
1135,3.347826086956522
5682,3.75
33162,2.95
92259,4.166666666666667
73,4.115384615384615
1508,3.3333333333333335
6116,4.5
26403,4.0
47200,3.142857142857143
95963,3.5
25850,3.875
2784,4.0
30816,3.8125
2772,3.0
8654,2.0
43928,2.142857142857143
37380,2.2
3716,3.5
4355,2.5
6877,4.0
3078,3.75
7889,4.5
32797,4.5
50011,4.5
82150,3.5
6806,3.0
5663,3.0
1526,2.1666666666666665
4531,1.25
3207,3.0
6533,3.6
6261,4.0
5642,4.0
87,1.6666666666666667
626,2.0
8828,3.0
104321,2.5
116849,2.5
136305,1.0
64501,4.5
356,4.05425219941349
2702,2.880952380952381
1584,3.7282608695652173
308,4.159090909090909
1673,3.9193548387096775
2701,2.0319148936170213
3745,3.3043478260869565
4144,4.0
4370,2.9272727272727272
6708,3.75
86190,3.0
129937,1.75
348,3.9375
6140,3.5
64,2.4
26111,3.3333333333333335
38038,3.75
459,3.5
4132,3.2083333333333335
5193,3.6666666666666665
97752,3.4285714285714284
1021,3.1785714285714284
5735,3.0
102407,2.875
6305,3.25
2155,3.3
1972,2.6
2149,2.0
4837,2.25
6375,4.75
2349,3.772727272727273
1429,3.6538461538461537
3914,3.3333333333333335
8908,3.25
512,3.5
3646,1.875
27728,4.333333333333333
27839,1.5
72165,3.0
3090,3.1666666666666665
3777,2.25
42191,4.5
4584,5.0
2031,3.25
710,1.5
95720,2.5
3496,3.5
64114,4.5
8840,2.5
27075,2.75
27423,4.0
5199,3.0
26086,4.0
1692,5.0
541,4.037671232876712
1032,3.6122448979591835
1805,3.230769230769231
2699,2.911290322580645
3,3.1610169491525424
5064,3.8260869565217392
1729,3.692982456140351
3952,4.0
5000,3.5
8865,2.727272727272727
8974,2.5
44665,3.84
92507,3.125
106332,3.6666666666666665
5072,2.3333333333333335
1931,4.25
2942,3.216666666666667
8907,2.6818181818181817
56339,3.875
2111,3.3076923076923075
2090,3.6785714285714284
78772,1.75
95475,4.5
446,4.0
4195,4.0
3978,3.05
40870,3.5
8790,3.0
1056,4.0
970,3.5
5092,3.0
8989,3.5
85780,3.0
8527,3.0
7058,3.0
8235,4.0
46974,2.0
33158,1.0
2633,3.6666666666666665
6047,3.5
7948,4.0
26371,2.5
59429,3.25
3325,3.0
3662,3.0
64997,2.5
1298,3.6458333333333335
79132,4.04954954954955
1215,3.8173076923076925
3988,2.7586206896551726
1556,1.6521739130434783
1569,3.298076923076923
2447,2.923076923076923
2759,3.0681818181818183
3386,3.8214285714285716
4015,2.659090909090909
4823,3.210526315789474
48082,3.2777777777777777
91658,3.8125
158528,3.5
1012,3.6052631578947367
432,2.6507936507936507
3478,3.3333333333333335
4830,3.5
5471,3.0
85788,3.5
27646,4.5
30,4.05
2026,3.2
6125,4.0
4130,2.7
3615,3.0384615384615383
5415,3.4166666666666665
3466,3.4
76091,4.0
8899,4.0
113,3.2
71700,1.5
108506,2.5
161944,5.0
4024,3.375
2943,2.6666666666666665
4478,3.5833333333333335
45208,1.5
62155,3.2857142857142856
94325,4.0
4216,3.8333333333333335
8332,3.5
106330,1.75
1365,3.6
140265,5.0
6109,0.5
26271,4.0
75990,4.5
34,3.6013513513513513
910,3.946969696969697
1136,4.224137931034483
2085,3.3780487804878048
786,3.108695652173913
924,3.886178861788618
6003,3.625
70293,3.7857142857142856
104879,3.4
8600,4.0
880,2.38
6807,4.054054054054054
32892,4.0
2738,2.6666666666666665
3072,3.6621621621621623
3529,3.611111111111111
6127,2.25
26662,3.8333333333333335
27800,3.5
58347,3.75
71057,3.4166666666666665
2305,4.5
6548,3.1818181818181817
3814,4.115384615384615
443,2.6666666666666665
3889,1.5
65193,4.0
4366,3.3333333333333335
51412,3.5
7437,3.0
25771,3.35
87529,1.3333333333333333
4117,3.5833333333333335
8576,4.0
99437,3.0
6405,4.5
69458,3.5
153584,5.0
64229,3.5
87598,3.0
94266,2.75
112582,4.0
4131,4.0
73741,2.0
95761,4.0
1097,3.76875
2791,3.8207547169811322
3794,3.4
88125,4.220588235294118
3316,2.227272727272727
4372,3.0555555555555554
8798,3.7125
114635,4.0
117533,3.5
5017,4.666666666666667
5062,5.0
2739,3.935483870967742
41285,3.5
2252,3.5384615384615383
27713,4.0
70567,3.5
5329,3.8333333333333335
55721,3.875
152844,4.0
51705,3.5
103883,2.6666666666666665
3733,3.7142857142857144
2562,5.0
7343,1.5
58972,2.5
3580,5.0
2339,3.0
6367,2.888888888888889
8194,2.75
117895,3.1666666666666665
8988,4.0
5226,3.5
61634,3.5
93700,4.0
110611,2.5
49265,4.0
737,2.3666666666666667
524,3.5555555555555554
2329,4.0233644859813085
2288,3.9242424242424243
5502,3.1666666666666665
6440,3.9347826086956523
27660,3.676470588235294
46970,3.0588235294117645
117529,3.4444444444444446
6993,3.8
365,3.0
966,4.0
1124,3.607142857142857
425,3.875
670,3.1666666666666665
3559,3.3333333333333335
1300,4.052631578947368
3720,3.5
56095,3.0
98243,3.3
58803,3.8055555555555554
287,3.2
1655,3.5
73808,4.5
4887,3.0
4166,3.25
5440,4.5
7919,4.5
80844,1.0
4593,2.0
8196,2.5
389,4.0
1642,2.375
4834,2.5
4200,3.5
5820,3.8333333333333335
5637,1.5
5834,3.0
57223,0.5
72386,3.75
69241,2.5
3833,3.1666666666666665
77421,3.0
5413,0.5
8954,3.5
142536,2.0
5186,2.5
162672,3.0
903,4.22463768115942
1282,3.7578125
3060,3.9285714285714284
2353,3.4776119402985075
1459,3.05
2572,3.473684210526316
162,4.136363636363637
1836,2.888888888888889
3468,4.108695652173913
4278,3.3
5729,2.5
97957,4.5
2669,3.3333333333333335
113064,3.75
2164,1.0
95147,3.5
149830,3.0
1535,3.8
50685,3.5
1678,3.738095238095238
97895,3.5
95207,1.75
31284,3.5
4717,5.0
59,4.0
48301,4.0
32234,4.25
5966,2.5
7935,4.0
46561,3.0
89678,3.5
7245,1.0
131714,1.5
2100,3.1634615384615383
3148,3.2435897435897436
2126,2.8043478260869565
4235,4.183333333333334
5219,3.0
7587,4.0
2188,2.6333333333333333
3087,3.316666666666667
3927,3.6
4951,2.642857142857143
3727,3.5
47124,2.75
60763,3.3333333333333335
1911,2.759259259259259
250,3.25
72720,3.5
83086,1.0
39446,3.25
61348,0.5
107999,3.5
1988,3.0
2113,3.0
3544,3.6666666666666665
2385,2.25
4814,3.272727272727273
146,4.333333333333333
1938,4.0
2889,3.7142857142857144
2913,3.0
71518,3.1666666666666665
2654,4.25
7080,3.5
42900,5.0
75823,4.5
3395,2.8
5621,2.5
32381,4.0
84160,3.5
52460,2.0
1926,2.0
6219,2.75
51939,2.0
78088,3.5
5936,3.0
97395,4.0
4469,4.0
84696,4.0
110297,3.0
118326,2.0
71640,4.5
99609,4.5
27369,3.5
1918,3.0595238095238093
4995,3.9517543859649122
2019,4.277777777777778
33493,3.629032258064516
2926,3.6666666666666665
1252,4.3355263157894735
3261,3.6666666666666665
4974,2.923076923076923
5553,2.5
60295,3.5
379,3.261904761904762
1347,3.28125
5599,3.5
7161,2.5714285714285716
782,3.3333333333333335
3098,3.642857142857143
3507,3.8095238095238093
5857,1.0
27731,3.6666666666666665
57980,3.0
45668,3.125
352,3.357142857142857
95965,4.5
30745,3.6666666666666665
68194,3.75
85056,2.6666666666666665
7215,4.0
33021,3.5
6458,3.0
7207,3.0
8718,2.5
91886,4.0
6329,2.0
42730,3.0
69604,2.75
81910,3.0
5022,4.0
98963,5.0
2758,4.0
559,5.0
8462,2.5
26199,4.0
55851,3.5
106452,3.5
59549,5.0
1089,4.162878787878788
1747,3.457627118644068
160,2.3412698412698414
1882,2.1785714285714284
2478,3.2580645161290325
3429,4.0
4701,3.1538461538461537
46530,2.6153846153846154
90266,2.75
108932,4.076923076923077
160080,1.0
1296,3.8225806451612905
1932,2.75
8,3.8
2749,4.0
105197,4.375
113829,3.5
5210,3.5
63062,3.6666666666666665
3379,3.4166666666666665
2017,3.142857142857143
3452,3.0526315789473686
93805,3.5
3807,3.2
31694,2.1666666666666665
3447,5.0
695,4.0
45662,1.0
6021,4.5
8126,4.5
92234,2.5
6384,3.5
5632,4.0
64032,1.5
4698,4.0
7921,3.0
55895,3.5
60343,2.5
2708,4.0
2454,3.6785714285714284
4896,3.657142857142857
1407,3.410958904109589
3577,3.5
4020,3.1363636363636362
6327,4.0
6754,3.1904761904761907
26729,4.375
106782,4.120689655172414
161155,0.5
1227,4.181818181818182
7038,3.6666666666666665
2561,3.625
3063,3.4285714285714284
4681,3.611111111111111
1821,3.111111111111111
63808,3.6666666666666665
2816,1.75
1977,1.6666666666666667
68901,3.5
112818,2.5
25947,4.25
54736,4.0
7002,4.5
2882,2.1666666666666665
2975,4.0
3723,3.9
59725,3.4
105763,3.0
58520,4.5
3391,3.3333333333333335
5700,0.75
34338,4.0
101612,2.1666666666666665
48518,3.0
25874,1.75
72405,2.1666666666666665
107649,5.0
102686,2.0
33312,4.0
65638,4.0
78729,2.25
50245,4.5
27441,3.0
91273,1.5
106883,1.5
130522,5.0
5575,1.0
2014,3.1666666666666665
5464,3.3947368421052633
4310,2.869047619047619
1589,3.3947368421052633
3981,2.4166666666666665
4246,3.471830985915493
4271,3.3333333333333335
5346,3.8333333333333335
5673,3.5208333333333335
95199,2.25
95558,3.3
102125,3.5
479,3.25
951,4.211538461538462
1345,3.675675675675676
6753,3.4
1277,4.0
82459,3.840909090909091
6101,4.0
1367,2.9594594594594597
4054,3.357142857142857
7099,4.1
258,2.5
96110,2.6666666666666665
113705,2.75
7117,3.0
47640,2.6875
2380,1.8333333333333333
96616,2.25
1971,2.6666666666666665
5421,3.5
8584,3.75
6243,3.0
692,2.0
7492,3.0
40412,4.75
59273,5.0
4863,4.0
787,4.5
1054,1.5
1605,2.8
3449,3.5
7983,3.375
2323,2.0
91286,4.0
1563,5.0
5582,2.0
22,3.3552631578947367
2580,3.87
8970,3.8513513513513513
38061,3.793103448275862
48043,3.125
87222,3.8333333333333335
1336,3.5
3095,4.064516129032258
203,3.3043478260869565
2247,3.40625
3506,3.625
1984,1.875
2496,3.3095238095238093
1707,2.2222222222222223
32554,4.0
80586,3.75
84772,2.8125
7318,3.0416666666666665
28,4.083333333333333
6156,3.2
26712,4.5
132157,2.0
4266,3.0
3327,3.0
2504,3.5
6663,3.6875
86835,2.0
5941,2.0
888,3.6666666666666665
184,4.5
4224,2.25
26394,3.0
67295,4.5
7186,3.5
4080,2.8
5874,1.75
4565,5.0
148372,5.0
1482,3.0
1501,3.0
8266,2.5
36152,3.0
129364,2.0
61465,0.5
6771,1.0
109576,1.5
60086,4.0
4104,0.75
539,3.428
628,3.88
1283,4.119047619047619
1562,2.148936170212766
3358,3.75
8910,3.611111111111111
46976,3.6625
5105,3.75
7827,4.5
423,3.392857142857143
3405,3.5625
2532,3.142857142857143
3247,3.054054054054054
4889,3.642857142857143
5366,1.0
6345,3.2
47404,4.0
53460,2.75
34153,4.0
31150,3.75
58293,1.5
3682,2.7142857142857144
1379,2.8214285714285716
4833,4.0
199,3.3333333333333335
343,3.0
2630,3.5
2946,3.5454545454545454
8607,3.8333333333333335
2570,3.5
5034,3.5
4972,3.25
3171,4.25
4663,4.0
121618,3.0
85213,4.0
46967,2.75
813,2.6666666666666665
1794,3.75
1609,3.0
4703,3.5
92938,1.0
45987,4.0
58649,5.0
78967,4.0
3402,4.0
98160,1.5
104760,1.0
808,3.25
134528,3.5
1213,4.202290076335878
3801,3.6333333333333333
663,3.411764705882353
3504,4.092105263157895
4343,2.725
4979,3.753623188405797
5515,3.5
61323,3.783333333333333
91653,3.5
917,3.6875
2013,3.1785714285714284
1941,4.416666666666667
1982,3.5384615384615383
2121,2.7777777777777777
2389,2.6923076923076925
2967,3.4
4088,5.0
3726,2.5
8372,1.5
109074,4.0
1788,4.25
1804,3.0
4221,3.0
3936,3.0
2774,4.333333333333333
4802,4.083333333333333
100306,2.5
4912,3.5
6124,3.0
6182,4.0
8482,3.0
32735,4.0
3565,3.3636363636363638
2610,3.5
129313,5.0
4925,2.0
80599,4.5
90403,3.0
102481,2.8333333333333335
7947,4.0
70188,2.5
89321,2.0
7192,2.0
5516,1.0
143472,1.5
1334,3.1333333333333333
2903,1.8333333333333333
2991,3.625
597,3.360544217687075
3770,3.3333333333333335
3879,5.0
7502,4.386363636363637
556,3.9
1722,3.2857142857142856
2231,3.8472222222222223
2282,3.2857142857142856
3512,3.5526315789473686
3999,2.525
5128,2.3333333333333335
61394,2.75
80463,3.9767441860465116
85,4.0625
1013,3.380952380952381
8493,3.7142857142857144
1427,3.2
3105,3.8421052631578947
5303,2.85
5773,3.0
6308,2.75
107555,5.0
1888,2.933333333333333
97306,4.0
6582,3.1666666666666665
4949,2.0
3509,3.3333333333333335
55684,3.0
5615,1.5
106642,3.8
1455,5.0
4587,2.642857142857143
5538,3.0
32460,5.0
26809,4.5
4305,2.3333333333333335
2752,4.0
105755,1.3333333333333333
4659,4.0
6100,2.5
81898,0.5
102588,4.0
128606,4.5
3663,3.0
43832,3.0
52,3.6372549019607843
2005,3.676470588235294
3251,3.85
1357,3.945945945945946
88129,3.9
3354,2.2666666666666666
16,3.9488636363636362
2167,3.310344827586207
7323,3.7142857142857144
35,3.5454545454545454
1711,3.375
2977,3.0
3649,3.1363636363636362
4086,4.25
4874,3.2083333333333335
5525,4.0
2862,3.125
4989,2.5
77800,3.6
108583,4.166666666666667
973,4.285714285714286
1613,3.0
3929,3.9444444444444446
75985,3.0
45501,2.1
488,3.125
742,2.75
1919,4.0
5285,3.0
45440,3.75
251,3.0
26325,4.0
1475,4.0
7222,3.0
27802,4.0
55757,2.5
110873,5.0
1696,2.0
3605,1.5
4930,5.0
4198,3.0
91935,2.5
107945,2.0
129659,3.5
140880,4.0
1405,3.032608695652174
2263,3.375
1635,3.823529411764706
2671,3.3828125
68159,3.857142857142857
84152,3.8157894736842106
145935,4.0
933,3.9655172413793105
70533,3.3
1598,3.75
2642,2.2708333333333335
4835,3.1875
5696,4.0
5961,3.5
52458,3.65
2421,2.574074074074074
27109,3.75
33834,3.3
81054,4.0
171,4.333333333333333
7899,3.1666666666666665
8836,2.3333333333333335
78160,4.0
26176,3.0
90357,4.0
96634,1.0
86852,3.0
104283,4.5
69849,4.5
6431,3.0
92694,3.5
54910,0.5
92509,4.0
6840,3.5
8362,2.5
6739,2.5
4748,1.5
25842,3.5
156387,4.0
183,5.0
101415,2.75
2000,3.588888888888889
441,3.6621621621621623
1303,3.933333333333333
1476,3.5217391304347827
2303,4.023809523809524
3181,3.8333333333333335
160563,2.5
7766,4.071428571428571
3548,3.96875
1457,3.05
2390,3.409090909090909
56069,2.5
55805,3.4
7915,3.5
65126,3.75
115122,4.375
7460,3.142857142857143
3691,2.5
8835,1.5
78637,2.8
3106,3.6666666666666665
26528,3.125
4511,2.5
107412,5.0
964,2.5
8057,3.0
187,2.8333333333333335
